ExperimentName,Subject,Session,Age,Group,Handedness,Sex,Label,Identity,Shape,Target.ACC,Target.RESP,Target.RT
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,571
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,577
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,615
breaking,8,1,19,2,right,female,self,stranger,S.bmp,1,m,684
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,1,n,642
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,665
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,1,n,831
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,485
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,475
breaking,8,1,19,2,right,female,self,Self,T.bmp,0,n,577
breaking,8,1,19,2,right,female,self,stranger,S.bmp,1,m,615
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,653
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,627
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,409
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,1,n,639
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,614
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,0,m,652
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,690
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,648
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,686
breaking,8,1,19,2,right,female,self,stranger,S.bmp,1,m,772
breaking,8,1,19,2,right,female,self,stranger,S.bmp,1,m,586
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,864
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,534
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,621
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,515
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,505
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,0,m,527
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,1,n,821
breaking,8,1,19,2,right,female,self,Self,T.bmp,1,m,859
breaking,8,1,19,2,right,female,self,Self,T.bmp,1,m,705
breaking,8,1,19,2,right,female,self,Self,T.bmp,1,m,727
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,1,n,589
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,1,n,1075
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,458
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,560
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,582
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,508
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,434
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,0,m,504
breaking,8,1,19,2,right,female,self,stranger,S.bmp,0,n,622
breaking,8,1,19,2,right,female,self,Self,T.bmp,1,m,547
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,1,n,521
breaking,8,1,19,2,right,female,self,Self,T.bmp,1,m,623
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,742
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,620
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,642
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,840
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,1,n,910
breaking,8,1,19,2,right,female,self,stranger,S.bmp,0,n,676
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,602
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,1,n,640
breaking,8,1,19,2,right,female,self,stranger,S.bmp,1,m,822
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,573
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,515
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,521
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,543
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,549
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,1,n,784
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,854
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,604
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,1,n,770
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,760
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,702
breaking,8,1,19,2,right,female,self,stranger,S.bmp,1,m,580
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,826
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,512
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,615
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,0,m,701
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,605
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,707
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,473
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,751
breaking,8,1,19,2,right,female,self,Self,T.bmp,1,m,565
breaking,8,1,19,2,right,female,self,stranger,S.bmp,1,m,491
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,1,n,528
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,615
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,573
breaking,8,1,19,2,right,female,self,Self,T.bmp,1,m,563
breaking,8,1,19,2,right,female,self,Self,T.bmp,1,m,537
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,719
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,1,n,581
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,603
breaking,8,1,19,2,right,female,self,stranger,S.bmp,1,m,657
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,0,,0
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,557
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,644
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,602
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,1,n,602
breaking,8,1,19,2,right,female,self,stranger,S.bmp,1,m,640
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,502
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,1,n,828
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,594
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,1,n,856
breaking,8,1,19,2,right,female,self,Self,T.bmp,1,m,574
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,517
breaking,8,1,19,2,right,female,self,Self,T.bmp,1,m,635
breaking,8,1,19,2,right,female,self,stranger,S.bmp,1,m,561
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,567
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,429
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,563
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,473
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,735
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,0,m,581
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,523
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,642
breaking,8,1,19,2,right,female,self,Self,T.bmp,1,m,904
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,462
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,1,n,564
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,1,n,618
breaking,8,1,19,2,right,female,self,stranger,S.bmp,1,m,592
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,694
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,540
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,1,n,562
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,520
breaking,8,1,19,2,right,female,self,Self,T.bmp,1,m,766
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,1,n,516
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,564
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,1,n,842
breaking,8,1,19,2,right,female,self,Self,T.bmp,1,m,480
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,486
breaking,8,1,19,2,right,female,self,Self,T.bmp,1,m,428
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,578
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,552
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,495
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,1,n,757
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,1,n,571
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,513
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,0,m,519
breaking,8,1,19,2,right,female,self,stranger,S.bmp,1,m,845
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,547
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,585
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,511
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,517
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,556
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,898
breaking,8,1,19,2,right,female,self,stranger,S.bmp,1,m,578
breaking,8,1,19,2,right,female,self,stranger,S.bmp,1,m,520
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,670
breaking,8,1,19,2,right,female,self,stranger,S.bmp,1,m,489
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,1,n,521
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,463
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,565
breaking,8,1,19,2,right,female,self,stranger,S.bmp,1,m,731
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,1,n,609
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,439
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,589
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,516
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,1,n,826
breaking,8,1,19,2,right,female,self,stranger,S.bmp,1,m,512
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,687
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,1,n,869
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,491
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,497
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,727
breaking,8,1,19,2,right,female,self,Self,T.bmp,1,m,509
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,611
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,554
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,496
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,582
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,444
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,0,m,466
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,0,,0
breaking,8,1,19,2,right,female,self,Self,T.bmp,1,m,494
breaking,8,1,19,2,right,female,self,Self,T.bmp,1,m,564
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,442
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,1,n,704
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,583
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,1,n,493
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,0,m,637
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,547
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,697
breaking,8,1,19,2,right,female,self,Self,T.bmp,1,m,655
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,629
breaking,8,1,19,2,right,female,self,stranger,S.bmp,1,m,555
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,1057
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,1,n,568
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,510
breaking,8,1,19,2,right,female,self,stranger,S.bmp,1,m,468
breaking,8,1,19,2,right,female,self,Self,T.bmp,1,m,506
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,544
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,422
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,1,n,588
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,578
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,584
breaking,8,1,19,2,right,female,self,Self,T.bmp,1,m,430
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,437
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,523
breaking,8,1,19,2,right,female,self,stranger,S.bmp,1,m,538
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,1,n,736
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,710
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,524
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,562
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,680
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,494
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,485
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,763
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,1,n,721
breaking,8,1,19,2,right,female,self,stranger,S.bmp,1,m,599
breaking,8,1,19,2,right,female,self,stranger,S.bmp,1,m,557
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,595
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,713
breaking,8,1,19,2,right,female,self,Self,T.bmp,1,m,511
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,1,n,661
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,1,n,795
breaking,8,1,19,2,right,female,self,stranger,S.bmp,1,m,546
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,696
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,0,m,686
breaking,8,1,19,2,right,female,self,Self,T.bmp,1,m,756
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,634
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,624
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,662
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,524
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,450
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,745
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,1,n,591
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,517
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,517
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,1,n,699
breaking,8,1,19,2,right,female,self,Self,T.bmp,1,m,593
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,540
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,764
breaking,8,1,19,2,right,female,self,Self,T.bmp,1,m,578
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,616
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,1,n,637
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,691
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,489
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,527
breaking,8,1,19,2,right,female,self,Self,T.bmp,1,m,518
breaking,8,1,19,2,right,female,self,stranger,S.bmp,1,m,508
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,1,n,562
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,552
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,510
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,804
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,506
breaking,8,1,19,2,right,female,self,Self,T.bmp,1,m,480
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,486
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,1,n,764
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,1,n,579
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,889
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,1,n,729
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,543
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,549
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,1,n,811
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,497
breaking,8,1,19,2,right,female,self,stranger,S.bmp,1,m,471
breaking,8,1,19,2,right,female,self,stranger,S.bmp,1,m,461
breaking,8,1,19,2,right,female,self,stranger,S.bmp,1,m,532
breaking,8,1,19,2,right,female,self,stranger,S.bmp,1,m,634
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,432
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,758
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,1,n,684
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,610
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,1,n,1032
breaking,8,1,19,2,right,female,self,stranger,S.bmp,1,m,494
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,548
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,746
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,1,n,689
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,439
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,1,n,557
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,1,n,563
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,713
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,479
breaking,8,1,19,2,right,female,self,Self,T.bmp,1,m,500
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,474
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,1,n,576
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,662
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,557
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,595
breaking,8,1,19,2,right,female,self,Self,T.bmp,1,m,745
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,735
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,453
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,475
breaking,8,1,19,2,right,female,self,Self,T.bmp,1,m,529
breaking,8,1,19,2,right,female,self,Self,T.bmp,1,m,503
breaking,8,1,19,2,right,female,self,stranger,S.bmp,1,m,509
breaking,8,1,19,2,right,female,self,Self,T.bmp,1,m,532
breaking,8,1,19,2,right,female,self,Self,T.bmp,1,m,442
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,1,n,784
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,1,n,486
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,684
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,530
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,1,n,472
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,526
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,564
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,634
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,577
breaking,8,1,19,2,right,female,self,stranger,S.bmp,1,m,503
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,1,n,535
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,605
breaking,8,1,19,2,right,female,self,stranger,S.bmp,1,m,579
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,745
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,575
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,469
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,539
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,434
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,504
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,1,n,558
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,1,n,644
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,602
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,592
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,1,n,538
breaking,8,1,19,2,right,female,self,stranger,S.bmp,1,m,464
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,550
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,604
breaking,8,1,19,2,right,female,self,stranger,S.bmp,1,m,562
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,680
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,542
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,564
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,475
breaking,8,1,19,2,right,female,self,stranger,S.bmp,1,m,545
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,1,n,609
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,679
breaking,8,1,19,2,right,female,self,Self,T.bmp,1,m,493
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,1,n,659
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,537
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,1,n,607
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,1,n,613
breaking,8,1,19,2,right,female,self,Self,T.bmp,1,m,491
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,530
breaking,8,1,19,2,right,female,self,Self,T.bmp,1,m,472
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,606
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,628
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,1,n,522
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,864
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,534
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,540
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,482
breaking,8,1,19,2,right,female,self,stranger,S.bmp,1,m,553
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,1,n,559
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,565
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,1,n,683
breaking,8,1,19,2,right,female,self,Self,T.bmp,1,m,481
breaking,8,1,19,2,right,female,self,stranger,S.bmp,1,m,519
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,477
breaking,8,1,19,2,right,female,self,stranger,S.bmp,1,m,499
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,680
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,526
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,501
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,1,n,859
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,763
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,1,n,769
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,647
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,1,n,605
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,1059
breaking,8,1,19,2,right,female,self,Self,T.bmp,1,m,553
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,447
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,534
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,540
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,642
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,472
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,510
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,1,n,628
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,474
breaking,8,1,19,2,right,female,self,Self,T.bmp,1,m,480
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,582
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,1,n,684
breaking,8,1,19,2,right,female,self,stranger,S.bmp,1,m,563
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,713
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,537
breaking,8,1,19,2,right,female,self,Self,T.bmp,1,m,559
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,485
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,731
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,1,n,657
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,615
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,525
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,1,n,628
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,618
breaking,8,1,19,2,right,female,self,stranger,S.bmp,1,m,560
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,550
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,524
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,498
breaking,8,1,19,2,right,female,self,Self,T.bmp,1,m,616
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,1,n,974
breaking,8,1,19,2,right,female,self,stranger,S.bmp,1,m,516
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,0,m,618
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,720
breaking,8,1,19,2,right,female,self,Self,T.bmp,1,m,582
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,684
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,546
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,584
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,1,n,622
breaking,8,1,19,2,right,female,self,stranger,S.bmp,1,m,553
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,495
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,1,n,661
breaking,8,1,19,2,right,female,self,stranger,S.bmp,1,m,571
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,481
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,711
breaking,8,1,19,2,right,female,self,Self,T.bmp,1,m,541
breaking,8,1,19,2,right,female,stranger,Self,T.bmp,1,n,691
breaking,8,1,19,2,right,female,friend,Self,T.bmp,1,m,474
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,560
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,512
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,534
breaking,8,1,19,2,right,female,self,stranger,S.bmp,1,m,556
breaking,8,1,19,2,right,female,stranger,Friend,C.bmp,1,m,482
breaking,8,1,19,2,right,female,friend,stranger,S.bmp,1,n,568
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,478
breaking,8,1,19,2,right,female,self,Self,T.bmp,1,m,516
breaking,8,1,19,2,right,female,friend,Friend,C.bmp,1,m,699
breaking,8,1,19,2,right,female,stranger,stranger,S.bmp,1,m,433
breaking,8,1,19,2,right,female,self,Friend,C.bmp,1,n,455
