ExperimentName,Subject,Age,Handedness,Sex,Label,Identity,Shape,Target.ACC,Target.RESP,Target.RT
breaking,1,24,right,male,stranger,Stranger,C.bmp,1,m,596
breaking,1,24,right,male,stranger,Friend,S.bmp,1,n,737
breaking,1,24,right,male,self,Friend,S.bmp,1,m,653
breaking,1,24,right,male,self,Self,T.bmp,1,m,857
breaking,1,24,right,male,stranger,Self,T.bmp,1,m,589
breaking,1,24,right,male,friend,Stranger,C.bmp,1,m,713
breaking,1,24,right,male,friend,Friend,S.bmp,1,m,870
breaking,1,24,right,male,friend,Self,T.bmp,1,n,690
breaking,1,24,right,male,friend,Stranger,C.bmp,1,m,766
breaking,1,24,right,male,self,Friend,S.bmp,1,m,530
breaking,1,24,right,male,friend,Friend,S.bmp,1,m,895
breaking,1,24,right,male,self,Self,T.bmp,1,m,554
breaking,1,24,right,male,friend,Self,T.bmp,1,n,766
breaking,1,24,right,male,stranger,Self,T.bmp,1,m,682
breaking,1,24,right,male,stranger,Stranger,C.bmp,1,m,998
breaking,1,24,right,male,friend,Friend,S.bmp,1,m,659
breaking,1,24,right,male,stranger,Friend,S.bmp,1,n,1039
breaking,1,24,right,male,friend,Friend,S.bmp,1,m,499
breaking,1,24,right,male,self,Friend,S.bmp,1,m,647
breaking,1,24,right,male,friend,Stranger,C.bmp,1,m,595
breaking,1,24,right,male,stranger,Friend,S.bmp,1,n,784
breaking,1,24,right,male,self,Stranger,C.bmp,0,m,924
breaking,1,24,right,male,stranger,Stranger,C.bmp,0,,0
breaking,1,24,right,male,stranger,Self,T.bmp,1,m,1035
breaking,1,24,right,male,friend,Self,T.bmp,0,m,1063
breaking,1,24,right,male,self,Friend,S.bmp,1,m,876
breaking,1,24,right,male,self,Friend,S.bmp,1,m,600
breaking,1,24,right,male,self,Stranger,C.bmp,0,,0
breaking,1,24,right,male,stranger,Stranger,C.bmp,1,m,432
breaking,1,24,right,male,friend,Stranger,C.bmp,1,m,700
breaking,1,24,right,male,friend,Self,T.bmp,0,m,545
breaking,1,24,right,male,friend,Stranger,C.bmp,1,m,845
breaking,1,24,right,male,self,Self,T.bmp,1,m,1001
breaking,1,24,right,male,stranger,Friend,S.bmp,0,m,1029
breaking,1,24,right,male,self,Stranger,C.bmp,1,n,929
breaking,1,24,right,male,self,Self,T.bmp,1,m,550
breaking,1,24,right,male,stranger,Self,T.bmp,0,,0
breaking,1,24,right,male,stranger,Stranger,C.bmp,1,m,838
breaking,1,24,right,male,self,Stranger,C.bmp,1,n,514
breaking,1,24,right,male,friend,Stranger,C.bmp,0,,0
breaking,1,24,right,male,friend,Friend,S.bmp,0,,0
breaking,1,24,right,male,self,Self,T.bmp,0,n,837
breaking,1,24,right,male,self,Self,T.bmp,1,m,969
breaking,1,24,right,male,friend,Friend,S.bmp,1,m,868
breaking,1,24,right,male,self,Self,T.bmp,0,,0
breaking,1,24,right,male,friend,Self,T.bmp,0,m,909
breaking,1,24,right,male,stranger,Self,T.bmp,1,m,649
breaking,1,24,right,male,stranger,Friend,S.bmp,1,n,973
breaking,1,24,right,male,self,Stranger,C.bmp,1,n,625
breaking,1,24,right,male,friend,Stranger,C.bmp,1,m,614
breaking,1,24,right,male,stranger,Stranger,C.bmp,1,m,802
breaking,1,24,right,male,self,Friend,S.bmp,1,m,878
breaking,1,24,right,male,friend,Self,T.bmp,1,n,850
breaking,1,24,right,male,stranger,Friend,S.bmp,1,n,694
breaking,1,24,right,male,self,Friend,S.bmp,0,,0
breaking,1,24,right,male,self,Friend,S.bmp,1,m,887
breaking,1,24,right,male,stranger,Friend,S.bmp,1,n,874
breaking,1,24,right,male,stranger,Stranger,C.bmp,1,m,582
breaking,1,24,right,male,friend,Stranger,C.bmp,1,m,858
breaking,1,24,right,male,friend,Self,T.bmp,1,n,711
breaking,1,24,right,male,stranger,Self,T.bmp,1,m,723
breaking,1,24,right,male,stranger,Self,T.bmp,1,m,879
breaking,1,24,right,male,friend,Friend,S.bmp,0,,0
breaking,1,24,right,male,self,Stranger,C.bmp,0,m,751
breaking,1,24,right,male,stranger,Friend,S.bmp,1,n,812
breaking,1,24,right,male,self,Self,T.bmp,1,m,808
breaking,1,24,right,male,friend,Friend,S.bmp,1,m,836
breaking,1,24,right,male,stranger,Self,T.bmp,1,m,600
breaking,1,24,right,male,self,Stranger,C.bmp,1,n,595
breaking,1,24,right,male,friend,Friend,S.bmp,1,m,736
breaking,1,24,right,male,friend,Friend,S.bmp,1,m,844
breaking,1,24,right,male,friend,Stranger,C.bmp,1,m,592
breaking,1,24,right,male,self,Friend,S.bmp,1,m,884
breaking,1,24,right,male,self,Self,T.bmp,1,m,968
breaking,1,24,right,male,stranger,Stranger,C.bmp,1,m,469
breaking,1,24,right,male,friend,Stranger,C.bmp,1,m,713
breaking,1,24,right,male,self,Friend,S.bmp,1,m,525
breaking,1,24,right,male,self,Friend,S.bmp,1,m,521
breaking,1,24,right,male,friend,Self,T.bmp,1,n,469
breaking,1,24,right,male,stranger,Friend,S.bmp,1,n,762
breaking,1,24,right,male,self,Self,T.bmp,1,m,646
breaking,1,24,right,male,friend,Stranger,C.bmp,1,m,745
breaking,1,24,right,male,stranger,Stranger,C.bmp,1,m,469
breaking,1,24,right,male,stranger,Self,T.bmp,1,m,722
breaking,1,24,right,male,self,Stranger,C.bmp,1,n,814
breaking,1,24,right,male,self,Stranger,C.bmp,1,n,834
breaking,1,24,right,male,stranger,Stranger,C.bmp,1,m,838
breaking,1,24,right,male,friend,Self,T.bmp,1,n,594
breaking,1,24,right,male,friend,Self,T.bmp,1,n,535
breaking,1,24,right,male,stranger,Self,T.bmp,0,n,539
breaking,1,24,right,male,stranger,Friend,S.bmp,1,n,687
breaking,1,24,right,male,friend,Friend,S.bmp,1,m,667
breaking,1,24,right,male,stranger,Self,T.bmp,0,,0
breaking,1,24,right,male,self,Friend,S.bmp,1,m,772
breaking,1,24,right,male,stranger,Self,T.bmp,1,m,743
breaking,1,24,right,male,self,Friend,S.bmp,1,m,675
breaking,1,24,right,male,self,Self,T.bmp,1,m,911
breaking,1,24,right,male,self,Friend,S.bmp,1,m,675
breaking,1,24,right,male,self,Self,T.bmp,1,m,552
breaking,1,24,right,male,stranger,Self,T.bmp,1,m,540
breaking,1,24,right,male,stranger,Friend,S.bmp,0,m,864
breaking,1,24,right,male,friend,Stranger,C.bmp,1,m,564
breaking,1,24,right,male,self,Stranger,C.bmp,1,n,640
breaking,1,24,right,male,friend,Stranger,C.bmp,1,m,517
breaking,1,24,right,male,friend,Self,T.bmp,0,m,585
breaking,1,24,right,male,self,Stranger,C.bmp,1,n,549
breaking,1,24,right,male,friend,Self,T.bmp,1,n,592
breaking,1,24,right,male,friend,Friend,S.bmp,1,m,570
breaking,1,24,right,male,stranger,Friend,S.bmp,1,n,551
breaking,1,24,right,male,self,Self,T.bmp,1,m,547
breaking,1,24,right,male,friend,Stranger,C.bmp,1,m,951
breaking,1,24,right,male,stranger,Stranger,C.bmp,1,m,451
breaking,1,24,right,male,stranger,Stranger,C.bmp,1,m,447
breaking,1,24,right,male,friend,Self,T.bmp,1,n,780
breaking,1,24,right,male,self,Stranger,C.bmp,1,n,664
breaking,1,24,right,male,stranger,Stranger,C.bmp,1,m,980
breaking,1,24,right,male,friend,Friend,S.bmp,1,m,592
breaking,1,24,right,male,stranger,Friend,S.bmp,1,n,388
breaking,1,24,right,male,self,Friend,S.bmp,1,m,843
breaking,1,24,right,male,self,Stranger,C.bmp,1,n,453
breaking,1,24,right,male,stranger,Friend,S.bmp,1,n,641
breaking,1,24,right,male,friend,Self,T.bmp,1,n,717
breaking,1,24,right,male,friend,Self,T.bmp,1,n,434
breaking,1,24,right,male,friend,Stranger,C.bmp,1,m,486
breaking,1,24,right,male,stranger,Stranger,C.bmp,1,m,778
breaking,1,24,right,male,stranger,Friend,S.bmp,1,n,782
breaking,1,24,right,male,self,Stranger,C.bmp,0,,0
breaking,1,24,right,male,stranger,Stranger,C.bmp,1,m,422
breaking,1,24,right,male,self,Stranger,C.bmp,0,m,618
breaking,1,24,right,male,friend,Friend,S.bmp,0,n,438
breaking,1,24,right,male,friend,Stranger,C.bmp,1,m,538
breaking,1,24,right,male,friend,Friend,S.bmp,1,m,806
breaking,1,24,right,male,stranger,Self,T.bmp,1,m,891
breaking,1,24,right,male,stranger,Stranger,C.bmp,1,m,471
breaking,1,24,right,male,friend,Stranger,C.bmp,1,m,459
breaking,1,24,right,male,self,Friend,S.bmp,1,m,591
breaking,1,24,right,male,friend,Self,T.bmp,1,n,723
breaking,1,24,right,male,stranger,Self,T.bmp,1,m,536
breaking,1,24,right,male,self,Self,T.bmp,1,m,836
breaking,1,24,right,male,stranger,Self,T.bmp,1,m,927
breaking,1,24,right,male,friend,Friend,S.bmp,1,m,867
breaking,1,24,right,male,self,Self,T.bmp,1,m,807
breaking,1,24,right,male,self,Self,T.bmp,1,m,612
breaking,1,24,right,male,self,Friend,S.bmp,1,m,1032
breaking,1,24,right,male,stranger,Friend,S.bmp,1,n,740
breaking,1,24,right,male,stranger,Self,T.bmp,1,m,544
breaking,1,24,right,male,friend,Friend,S.bmp,1,m,668
breaking,1,24,right,male,self,Friend,S.bmp,1,m,577
breaking,1,24,right,male,self,Stranger,C.bmp,1,n,637
breaking,1,24,right,male,stranger,Friend,S.bmp,1,n,905
breaking,1,24,right,male,friend,Friend,S.bmp,1,m,525
breaking,1,24,right,male,stranger,Friend,S.bmp,0,m,824
breaking,1,24,right,male,friend,Stranger,C.bmp,1,m,533
breaking,1,24,right,male,friend,Stranger,C.bmp,1,m,689
breaking,1,24,right,male,self,Friend,S.bmp,1,m,669
breaking,1,24,right,male,stranger,Stranger,C.bmp,1,m,865
breaking,1,24,right,male,stranger,Friend,S.bmp,1,n,766
breaking,1,24,right,male,friend,Friend,S.bmp,1,m,554
breaking,1,24,right,male,self,Stranger,C.bmp,1,n,438
breaking,1,24,right,male,stranger,Self,T.bmp,1,m,546
breaking,1,24,right,male,stranger,Stranger,C.bmp,1,m,878
breaking,1,24,right,male,friend,Stranger,C.bmp,1,m,619
breaking,1,24,right,male,self,Self,T.bmp,1,m,775
breaking,1,24,right,male,self,Self,T.bmp,1,m,467
breaking,1,24,right,male,stranger,Self,T.bmp,1,m,710
breaking,1,24,right,male,stranger,Stranger,C.bmp,1,m,930
breaking,1,24,right,male,self,Stranger,C.bmp,1,n,647
breaking,1,24,right,male,friend,Self,T.bmp,1,n,475
breaking,1,24,right,male,self,Friend,S.bmp,1,m,567
breaking,1,24,right,male,friend,Self,T.bmp,1,n,635
breaking,1,24,right,male,self,Self,T.bmp,1,m,607
breaking,1,24,right,male,friend,Self,T.bmp,1,n,692
breaking,1,24,right,male,stranger,Stranger,C.bmp,1,m,632
breaking,1,24,right,male,self,Self,T.bmp,1,m,756
breaking,1,24,right,male,friend,Friend,S.bmp,1,m,608
breaking,1,24,right,male,friend,Friend,S.bmp,1,m,516
breaking,1,24,right,male,self,Friend,S.bmp,1,m,473
breaking,1,24,right,male,friend,Friend,S.bmp,1,m,436
breaking,1,24,right,male,self,Stranger,C.bmp,1,n,784
breaking,1,24,right,male,stranger,Self,T.bmp,1,m,604
breaking,1,24,right,male,stranger,Stranger,C.bmp,1,m,688
breaking,1,24,right,male,self,Stranger,C.bmp,1,n,685
breaking,1,24,right,male,stranger,Stranger,C.bmp,1,m,505
breaking,1,24,right,male,friend,Self,T.bmp,0,m,653
breaking,1,24,right,male,friend,Stranger,C.bmp,1,m,745
breaking,1,24,right,male,self,Self,T.bmp,1,m,549
breaking,1,24,right,male,stranger,Self,T.bmp,1,m,658
breaking,1,24,right,male,friend,Self,T.bmp,1,n,678
breaking,1,24,right,male,self,Stranger,C.bmp,1,n,466
breaking,1,24,right,male,stranger,Self,T.bmp,1,m,613
breaking,1,24,right,male,stranger,Friend,S.bmp,1,n,593
breaking,1,24,right,male,stranger,Friend,S.bmp,0,m,686
breaking,1,24,right,male,self,Self,T.bmp,1,m,554
breaking,1,24,right,male,self,Friend,S.bmp,1,m,614
breaking,1,24,right,male,friend,Self,T.bmp,1,n,706
breaking,1,24,right,male,friend,Stranger,C.bmp,1,m,591
breaking,1,24,right,male,self,Friend,S.bmp,1,m,595
breaking,1,24,right,male,friend,Stranger,C.bmp,1,m,783
breaking,1,24,right,male,stranger,Friend,S.bmp,1,n,547
breaking,10,22,right,female,self,Friend,C.bmp,1,n,970
breaking,10,22,right,female,stranger,Stranger,T.bmp,1,n,646
breaking,10,22,right,female,friend,Friend,C.bmp,1,n,849
breaking,10,22,right,female,stranger,Friend,C.bmp,0,,0
breaking,10,22,right,female,stranger,Self,S.bmp,0,,0
breaking,10,22,right,female,stranger,Stranger,T.bmp,1,n,846
breaking,10,22,right,female,stranger,Self,S.bmp,1,n,642
breaking,10,22,right,female,self,Self,S.bmp,0,m,862
breaking,10,22,right,female,friend,Friend,C.bmp,1,n,954
breaking,10,22,right,female,self,Friend,C.bmp,1,n,967
breaking,10,22,right,female,self,Stranger,T.bmp,1,m,587
breaking,10,22,right,female,friend,Stranger,T.bmp,1,n,614
breaking,10,22,right,female,friend,Stranger,T.bmp,1,n,715
breaking,10,22,right,female,stranger,Friend,C.bmp,1,m,647
breaking,10,22,right,female,self,Stranger,T.bmp,1,m,1091
breaking,10,22,right,female,self,Friend,C.bmp,1,n,960
breaking,10,22,right,female,stranger,Self,S.bmp,1,n,932
breaking,10,22,right,female,self,Self,S.bmp,1,n,984
breaking,10,22,right,female,stranger,Friend,C.bmp,1,m,628
breaking,10,22,right,female,friend,Self,S.bmp,1,m,760
breaking,10,22,right,female,stranger,Stranger,T.bmp,1,n,596
breaking,10,22,right,female,self,Self,S.bmp,1,n,1057
breaking,10,22,right,female,friend,Friend,C.bmp,0,,0
breaking,10,22,right,female,self,Stranger,T.bmp,1,m,857
breaking,10,22,right,female,friend,Self,S.bmp,1,m,861
breaking,10,22,right,female,friend,Stranger,T.bmp,1,n,752
breaking,10,22,right,female,friend,Self,S.bmp,1,m,652
breaking,10,22,right,female,self,Stranger,T.bmp,1,m,513
breaking,10,22,right,female,friend,Friend,C.bmp,0,,0
breaking,10,22,right,female,self,Self,S.bmp,1,n,753
breaking,10,22,right,female,friend,Self,S.bmp,0,n,557
breaking,10,22,right,female,self,Self,S.bmp,1,n,609
breaking,10,22,right,female,self,Stranger,T.bmp,1,m,581
breaking,10,22,right,female,stranger,Friend,C.bmp,0,n,906
breaking,10,22,right,female,friend,Self,S.bmp,1,m,902
breaking,10,22,right,female,friend,Self,S.bmp,0,,0
breaking,10,22,right,female,stranger,Friend,C.bmp,1,m,702
breaking,10,22,right,female,self,Friend,C.bmp,1,n,562
breaking,10,22,right,female,self,Stranger,T.bmp,0,n,878
breaking,10,22,right,female,friend,Stranger,T.bmp,1,n,595
breaking,10,22,right,female,self,Friend,C.bmp,1,n,535
breaking,10,22,right,female,stranger,Stranger,T.bmp,1,n,619
breaking,10,22,right,female,stranger,Self,S.bmp,1,n,639
breaking,10,22,right,female,stranger,Self,S.bmp,1,n,515
breaking,10,22,right,female,stranger,Stranger,T.bmp,1,n,519
breaking,10,22,right,female,friend,Friend,C.bmp,1,n,532
breaking,10,22,right,female,friend,Stranger,T.bmp,1,n,536
breaking,10,22,right,female,friend,Stranger,T.bmp,1,n,524
breaking,10,22,right,female,self,Self,S.bmp,1,n,479
breaking,10,22,right,female,stranger,Self,S.bmp,1,n,523
breaking,10,22,right,female,stranger,Friend,C.bmp,1,m,607
breaking,10,22,right,female,friend,Friend,C.bmp,1,n,516
breaking,10,22,right,female,self,Friend,C.bmp,1,n,560
breaking,10,22,right,female,stranger,Stranger,T.bmp,1,n,604
breaking,10,22,right,female,self,Self,S.bmp,1,n,496
breaking,10,22,right,female,friend,Self,S.bmp,1,m,716
breaking,10,22,right,female,self,Stranger,T.bmp,1,m,808
breaking,10,22,right,female,stranger,Friend,C.bmp,1,m,547
breaking,10,22,right,female,self,Friend,C.bmp,1,n,575
breaking,10,22,right,female,stranger,Self,S.bmp,1,n,667
breaking,10,22,right,female,self,Stranger,T.bmp,1,m,583
breaking,10,22,right,female,self,Stranger,T.bmp,1,m,459
breaking,10,22,right,female,self,Self,S.bmp,1,n,928
breaking,10,22,right,female,stranger,Stranger,T.bmp,1,n,940
breaking,10,22,right,female,stranger,Friend,C.bmp,1,m,920
breaking,10,22,right,female,stranger,Friend,C.bmp,1,m,556
breaking,10,22,right,female,friend,Friend,C.bmp,1,n,576
breaking,10,22,right,female,friend,Stranger,T.bmp,1,n,644
breaking,10,22,right,female,friend,Friend,C.bmp,1,n,617
breaking,10,22,right,female,stranger,Self,S.bmp,0,m,1013
breaking,10,22,right,female,stranger,Stranger,T.bmp,1,n,849
breaking,10,22,right,female,friend,Stranger,T.bmp,0,,0
breaking,10,22,right,female,self,Friend,C.bmp,1,n,1024
breaking,10,22,right,female,friend,Friend,C.bmp,1,n,740
breaking,10,22,right,female,stranger,Stranger,T.bmp,1,n,561
breaking,10,22,right,female,friend,Self,S.bmp,1,m,557
breaking,10,22,right,female,friend,Stranger,T.bmp,1,n,681
breaking,10,22,right,female,friend,Self,S.bmp,0,,0
breaking,10,22,right,female,self,Self,S.bmp,1,n,505
breaking,10,22,right,female,stranger,Self,S.bmp,1,n,573
breaking,10,22,right,female,self,Friend,C.bmp,1,n,946
breaking,10,22,right,female,self,Self,S.bmp,1,n,777
breaking,10,22,right,female,friend,Self,S.bmp,1,m,509
breaking,10,22,right,female,stranger,Stranger,T.bmp,1,n,729
breaking,10,22,right,female,self,Friend,C.bmp,1,n,869
breaking,10,22,right,female,friend,Friend,C.bmp,1,n,641
breaking,10,22,right,female,self,Self,S.bmp,1,n,517
breaking,10,22,right,female,self,Stranger,T.bmp,1,m,770
breaking,10,22,right,female,friend,Stranger,T.bmp,1,n,566
breaking,10,22,right,female,self,Self,S.bmp,1,n,538
breaking,10,22,right,female,friend,Friend,C.bmp,1,n,597
breaking,10,22,right,female,friend,Self,S.bmp,1,m,929
breaking,10,22,right,female,stranger,Self,S.bmp,1,n,501
breaking,10,22,right,female,friend,Self,S.bmp,1,m,570
breaking,10,22,right,female,stranger,Self,S.bmp,1,n,566
breaking,10,22,right,female,stranger,Friend,C.bmp,1,m,1066
breaking,10,22,right,female,stranger,Self,S.bmp,1,n,678
breaking,10,22,right,female,stranger,Friend,C.bmp,0,,0
breaking,10,22,right,female,friend,Stranger,T.bmp,1,n,822
breaking,10,22,right,female,friend,Stranger,T.bmp,1,n,667
breaking,10,22,right,female,stranger,Stranger,T.bmp,1,n,615
breaking,10,22,right,female,self,Stranger,T.bmp,0,,0
breaking,10,22,right,female,stranger,Friend,C.bmp,1,m,735
breaking,10,22,right,female,stranger,Stranger,T.bmp,1,n,811
breaking,10,22,right,female,self,Friend,C.bmp,1,n,927
breaking,10,22,right,female,self,Stranger,T.bmp,1,m,708
breaking,10,22,right,female,self,Friend,C.bmp,1,n,592
breaking,10,22,right,female,friend,Friend,C.bmp,1,n,756
breaking,10,22,right,female,stranger,Friend,C.bmp,1,m,832
breaking,10,22,right,female,stranger,Self,S.bmp,1,n,684
breaking,10,22,right,female,friend,Self,S.bmp,1,m,494
breaking,10,22,right,female,stranger,Stranger,T.bmp,1,n,643
breaking,10,22,right,female,self,Stranger,T.bmp,0,n,606
breaking,10,22,right,female,stranger,Self,S.bmp,0,,0
breaking,10,22,right,female,stranger,Stranger,T.bmp,1,n,598
breaking,10,22,right,female,stranger,Self,S.bmp,1,n,506
breaking,10,22,right,female,self,Self,S.bmp,1,n,462
breaking,10,22,right,female,stranger,Stranger,T.bmp,1,n,603
breaking,10,22,right,female,self,Friend,C.bmp,1,n,903
breaking,10,22,right,female,self,Stranger,T.bmp,1,m,467
breaking,10,22,right,female,stranger,Friend,C.bmp,1,m,767
breaking,10,22,right,female,self,Friend,C.bmp,1,n,715
breaking,10,22,right,female,friend,Stranger,T.bmp,1,n,656
breaking,10,22,right,female,friend,Stranger,T.bmp,1,n,812
breaking,10,22,right,female,friend,Self,S.bmp,1,m,520
breaking,10,22,right,female,friend,Friend,C.bmp,1,n,572
breaking,10,22,right,female,self,Self,S.bmp,1,n,616
breaking,10,22,right,female,self,Self,S.bmp,1,n,532
breaking,10,22,right,female,self,Stranger,T.bmp,0,n,569
breaking,10,22,right,female,friend,Friend,C.bmp,1,n,573
breaking,10,22,right,female,friend,Stranger,T.bmp,1,n,553
breaking,10,22,right,female,stranger,Friend,C.bmp,0,n,597
breaking,10,22,right,female,friend,Self,S.bmp,1,m,545
breaking,10,22,right,female,friend,Friend,C.bmp,1,n,741
breaking,10,22,right,female,self,Friend,C.bmp,0,,0
breaking,10,22,right,female,self,Stranger,T.bmp,1,m,710
breaking,10,22,right,female,friend,Self,S.bmp,1,m,481
breaking,10,22,right,female,friend,Stranger,T.bmp,1,n,949
breaking,10,22,right,female,friend,Stranger,T.bmp,0,,0
breaking,10,22,right,female,self,Friend,C.bmp,1,n,565
breaking,10,22,right,female,friend,Self,S.bmp,1,m,522
breaking,10,22,right,female,stranger,Stranger,T.bmp,1,n,534
breaking,10,22,right,female,friend,Friend,C.bmp,0,,0
breaking,10,22,right,female,self,Self,S.bmp,1,n,582
breaking,10,22,right,female,friend,Self,S.bmp,1,m,490
breaking,10,22,right,female,self,Self,S.bmp,1,n,582
breaking,10,22,right,female,self,Friend,C.bmp,1,n,587
breaking,10,22,right,female,stranger,Friend,C.bmp,0,n,815
breaking,10,22,right,female,friend,Stranger,T.bmp,1,n,747
breaking,10,22,right,female,self,Friend,C.bmp,1,n,919
breaking,10,22,right,female,stranger,Self,S.bmp,1,n,763
breaking,10,22,right,female,friend,Friend,C.bmp,1,n,607
breaking,10,22,right,female,self,Stranger,T.bmp,0,n,1020
breaking,10,22,right,female,stranger,Stranger,T.bmp,1,n,504
breaking,10,22,right,female,stranger,Self,S.bmp,1,n,524
breaking,10,22,right,female,self,Stranger,T.bmp,1,m,624
breaking,10,22,right,female,stranger,Stranger,T.bmp,1,n,660
breaking,10,22,right,female,stranger,Self,S.bmp,1,n,888
breaking,10,22,right,female,stranger,Friend,C.bmp,0,n,645
breaking,10,22,right,female,self,Self,S.bmp,1,n,800
breaking,10,22,right,female,stranger,Friend,C.bmp,1,m,732
breaking,10,22,right,female,friend,Friend,C.bmp,1,n,744
breaking,10,22,right,female,friend,Self,S.bmp,1,m,927
breaking,10,22,right,female,self,Friend,C.bmp,1,n,851
breaking,10,22,right,female,stranger,Stranger,T.bmp,1,n,575
breaking,10,22,right,female,stranger,Self,S.bmp,1,n,844
breaking,10,22,right,female,self,Self,S.bmp,1,n,712
breaking,10,22,right,female,friend,Friend,C.bmp,1,n,788
breaking,10,22,right,female,friend,Stranger,T.bmp,1,n,744
breaking,10,22,right,female,self,Stranger,T.bmp,1,m,972
breaking,10,22,right,female,friend,Self,S.bmp,1,m,624
breaking,10,22,right,female,stranger,Stranger,T.bmp,1,n,989
breaking,10,22,right,female,self,Self,S.bmp,1,n,569
breaking,10,22,right,female,stranger,Self,S.bmp,1,n,573
breaking,10,22,right,female,self,Friend,C.bmp,1,n,873
breaking,10,22,right,female,friend,Stranger,T.bmp,1,n,685
breaking,10,22,right,female,friend,Friend,C.bmp,1,n,585
breaking,10,22,right,female,self,Self,S.bmp,1,n,573
breaking,10,22,right,female,friend,Self,S.bmp,1,m,585
breaking,10,22,right,female,friend,Friend,C.bmp,1,n,725
breaking,10,22,right,female,stranger,Self,S.bmp,1,n,625
breaking,10,22,right,female,stranger,Friend,C.bmp,1,m,733
breaking,10,22,right,female,self,Stranger,T.bmp,0,n,706
breaking,10,22,right,female,stranger,Stranger,T.bmp,1,n,582
breaking,10,22,right,female,self,Friend,C.bmp,1,n,778
breaking,10,22,right,female,friend,Stranger,T.bmp,1,n,590
breaking,10,22,right,female,self,Stranger,T.bmp,1,m,946
breaking,10,22,right,female,stranger,Friend,C.bmp,1,m,798
breaking,10,22,right,female,stranger,Friend,C.bmp,1,m,1027
breaking,10,22,right,female,friend,Friend,C.bmp,1,n,607
breaking,10,22,right,female,stranger,Stranger,T.bmp,1,n,843
