ExperimentName,Subject,Age,Handedness,Sex,Identity,Shape,Target.ACC,Target.RESP,Target.RT
SelfAssociate,5,20,right,male,Stranger,S.bmp,0,m,1307
SelfAssociate,5,20,right,male,Friend,T.bmp,0,,0
SelfAssociate,5,20,right,male,Stranger,S.bmp,1,m,978
SelfAssociate,5,20,right,male,Friend,T.bmp,1,n,2267
SelfAssociate,5,20,right,male,Stranger,S.bmp,0,m,1891
SelfAssociate,5,20,right,male,Stranger,S.bmp,1,b,1412
SelfAssociate,5,20,right,male,Friend,T.bmp,1,n,1366
SelfAssociate,5,20,right,male,Friend,T.bmp,1,m,1593
SelfAssociate,5,20,right,male,Friend,T.bmp,1,b,2583
SelfAssociate,5,20,right,male,Stranger,S.bmp,1,n,2144
SelfAssociate,5,20,right,male,Friend,T.bmp,1,m,2384
SelfAssociate,5,20,right,male,Stranger,S.bmp,1,m,2936
SelfAssociate,5,20,right,male,Stranger,S.bmp,1,n,1387
SelfAssociate,5,20,right,male,Friend,T.bmp,1,b,2083
SelfAssociate,5,20,right,male,Stranger,S.bmp,0,,0
SelfAssociate,5,20,right,male,Friend,T.bmp,0,m,118
SelfAssociate,5,20,right,male,Friend,T.bmp,0,n,1932
SelfAssociate,5,20,right,male,Friend,T.bmp,1,n,1822
SelfAssociate,5,20,right,male,Stranger,S.bmp,1,n,1774
SelfAssociate,5,20,right,male,Stranger,S.bmp,1,n,928
SelfAssociate,5,20,right,male,Friend,T.bmp,1,n,1684
SelfAssociate,5,20,right,male,Stranger,S.bmp,1,m,1168
SelfAssociate,5,20,right,male,Stranger,S.bmp,1,m,986
SelfAssociate,5,20,right,male,Friend,T.bmp,1,n,1377
SelfAssociate,5,20,right,male,Stranger,S.bmp,1,b,1258
SelfAssociate,5,20,right,male,Friend,T.bmp,1,m,1706
SelfAssociate,5,20,right,male,Friend,T.bmp,1,n,1498
SelfAssociate,5,20,right,male,Stranger,S.bmp,1,b,2011
SelfAssociate,5,20,right,male,Friend,T.bmp,1,n,1213
SelfAssociate,5,20,right,male,Friend,T.bmp,1,n,855
SelfAssociate,5,20,right,male,Friend,T.bmp,1,n,1178
SelfAssociate,5,20,right,male,Friend,T.bmp,0,n,707
SelfAssociate,5,20,right,male,Friend,T.bmp,1,n,915
SelfAssociate,5,20,right,male,Friend,T.bmp,1,n,1040
SelfAssociate,5,20,right,male,Friend,T.bmp,1,m,1195
SelfAssociate,5,20,right,male,Friend,T.bmp,1,n,912
SelfAssociate,5,20,right,male,Friend,T.bmp,1,m,999
SelfAssociate,5,20,right,male,Friend,T.bmp,1,n,1026
SelfAssociate,6,20,right,female,Self,C.bmp,1,b,1049
SelfAssociate,6,20,right,female,Friend,S.bmp,0,m,2508
SelfAssociate,6,20,right,female,Stranger,T.bmp,1,n,1261
SelfAssociate,6,20,right,female,Friend,S.bmp,1,b,1052
SelfAssociate,6,20,right,female,Self,C.bmp,1,n,928
SelfAssociate,6,20,right,female,Stranger,T.bmp,0,,0
SelfAssociate,6,20,right,female,Self,C.bmp,1,n,1186
SelfAssociate,6,20,right,female,Stranger,T.bmp,0,b,1187
SelfAssociate,6,20,right,female,Friend,S.bmp,1,n,1161
SelfAssociate,6,20,right,female,Friend,S.bmp,1,n,1251
SelfAssociate,6,20,right,female,Self,C.bmp,0,b,1182
SelfAssociate,6,20,right,female,Stranger,T.bmp,0,,0
SelfAssociate,6,20,right,female,Stranger,T.bmp,1,b,1262
SelfAssociate,6,20,right,female,Friend,S.bmp,1,n,910
SelfAssociate,6,20,right,female,Self,C.bmp,1,b,894
SelfAssociate,6,20,right,female,Friend,S.bmp,1,n,1179
SelfAssociate,6,20,right,female,Self,C.bmp,0,b,1213
SelfAssociate,6,20,right,female,Stranger,T.bmp,0,,0
SelfAssociate,6,20,right,female,Self,C.bmp,1,b,1097
SelfAssociate,6,20,right,female,Self,C.bmp,0,b,926
SelfAssociate,6,20,right,female,Friend,S.bmp,1,b,1170
SelfAssociate,6,20,right,female,Stranger,T.bmp,1,n,1280
SelfAssociate,6,20,right,female,Friend,S.bmp,1,n,1188
SelfAssociate,6,20,right,female,Stranger,T.bmp,1,b,1098
SelfAssociate,6,20,right,female,Stranger,T.bmp,0,b,1182
SelfAssociate,6,20,right,female,Friend,S.bmp,0,,0
SelfAssociate,6,20,right,female,Self,C.bmp,0,b,750
SelfAssociate,6,20,right,female,Stranger,T.bmp,1,n,1235
SelfAssociate,6,20,right,female,Self,C.bmp,1,m,1291
SelfAssociate,6,20,right,female,Friend,S.bmp,1,b,1171
SelfAssociate,6,20,right,female,Stranger,T.bmp,1,n,1088
SelfAssociate,6,20,right,female,Self,C.bmp,0,m,1088
SelfAssociate,6,20,right,female,Friend,S.bmp,0,,0
SelfAssociate,6,20,right,female,Stranger,T.bmp,1,b,1022
SelfAssociate,6,20,right,female,Self,C.bmp,1,n,809
SelfAssociate,6,20,right,female,Friend,S.bmp,0,n,884
SelfAssociate,6,20,right,female,Stranger,T.bmp,1,b,940
SelfAssociate,6,20,right,female,Self,C.bmp,1,b,1109
SelfAssociate,6,20,right,female,Friend,S.bmp,1,n,893
SelfAssociate,6,20,right,female,Friend,S.bmp,1,n,1029
SelfAssociate,6,20,right,female,Self,C.bmp,0,b,928
SelfAssociate,6,20,right,female,Stranger,T.bmp,0,b,1301
SelfAssociate,6,20,right,female,Self,C.bmp,0,,0
SelfAssociate,6,20,right,female,Self,C.bmp,1,m,1167
SelfAssociate,6,20,right,female,Friend,S.bmp,1,b,957
SelfAssociate,6,20,right,female,Stranger,T.bmp,1,m,1342
SelfAssociate,6,20,right,female,Stranger,T.bmp,1,n,1212
SelfAssociate,6,20,right,female,Friend,S.bmp,1,b,1402
SelfAssociate,6,20,right,female,Friend,S.bmp,0,n,1069
SelfAssociate,6,20,right,female,Stranger,T.bmp,1,b,1315
SelfAssociate,6,20,right,female,Self,C.bmp,1,n,884
SelfAssociate,6,20,right,female,Friend,S.bmp,1,m,1020
SelfAssociate,6,20,right,female,Self,C.bmp,0,n,1234
SelfAssociate,6,20,right,female,Stranger,T.bmp,0,n,1673
SelfAssociate,6,20,right,female,Friend,S.bmp,1,n,1341
SelfAssociate,6,20,right,female,Friend,S.bmp,0,b,1338
SelfAssociate,6,20,right,female,Self,C.bmp,0,n,1187
SelfAssociate,6,20,right,female,Self,C.bmp,1,b,1289
SelfAssociate,6,20,right,female,Stranger,T.bmp,1,n,1233
SelfAssociate,6,20,right,female,Stranger,T.bmp,1,m,1193
SelfAssociate,6,20,right,female,Friend,S.bmp,1,b,1215
SelfAssociate,6,20,right,female,Self,C.bmp,1,b,1261
SelfAssociate,6,20,right,female,Stranger,T.bmp,1,m,1213
SelfAssociate,6,20,right,female,Friend,S.bmp,1,b,1003
SelfAssociate,6,20,right,female,Self,C.bmp,1,n,862
SelfAssociate,6,20,right,female,Stranger,T.bmp,1,m,925
SelfAssociate,6,20,right,female,Friend,S.bmp,0,,0
SelfAssociate,6,20,right,female,Friend,S.bmp,1,n,1680
SelfAssociate,6,20,right,female,Stranger,T.bmp,1,b,1140
SelfAssociate,6,20,right,female,Self,C.bmp,0,n,1241
SelfAssociate,6,20,right,female,Self,C.bmp,1,b,880
SelfAssociate,6,20,right,female,Stranger,T.bmp,0,b,1492
SelfAssociate,6,20,right,female,Friend,S.bmp,1,m,1492
SelfAssociate,6,20,right,female,Friend,S.bmp,1,m,1940
SelfAssociate,6,20,right,female,Stranger,T.bmp,1,n,1641
SelfAssociate,6,20,right,female,Stranger,T.bmp,1,b,1441
SelfAssociate,6,20,right,female,Self,C.bmp,1,b,1040
SelfAssociate,6,20,right,female,Self,C.bmp,1,m,1663
SelfAssociate,6,20,right,female,Self,C.bmp,1,m,1342
SelfAssociate,6,20,right,female,Stranger,T.bmp,0,n,1451
SelfAssociate,6,20,right,female,Friend,S.bmp,1,n,1087
SelfAssociate,6,20,right,female,Self,C.bmp,1,n,1647
SelfAssociate,6,20,right,female,Stranger,T.bmp,1,b,970
SelfAssociate,6,20,right,female,Friend,S.bmp,1,b,1856
SelfAssociate,6,20,right,female,Stranger,T.bmp,0,m,1235
SelfAssociate,6,20,right,female,Self,C.bmp,1,m,1674
SelfAssociate,6,20,right,female,Friend,S.bmp,1,n,1230
SelfAssociate,6,20,right,female,Friend,S.bmp,0,b,1697
SelfAssociate,6,20,right,female,Self,C.bmp,1,b,2157
SelfAssociate,6,20,right,female,Stranger,T.bmp,1,b,1407
SelfAssociate,6,20,right,female,Self,C.bmp,1,m,1265
SelfAssociate,6,20,right,female,Friend,S.bmp,1,m,1712
SelfAssociate,6,20,right,female,Friend,S.bmp,1,m,1857
SelfAssociate,6,20,right,female,Stranger,T.bmp,1,n,1028
SelfAssociate,6,20,right,female,Stranger,T.bmp,1,m,1742
SelfAssociate,6,20,right,female,Self,C.bmp,1,m,1227
SelfAssociate,6,20,right,female,Stranger,T.bmp,1,m,1774
SelfAssociate,6,20,right,female,Stranger,T.bmp,0,m,2244
SelfAssociate,6,20,right,female,Self,C.bmp,1,m,1811
SelfAssociate,6,20,right,female,Friend,S.bmp,1,b,2122
SelfAssociate,6,20,right,female,Friend,S.bmp,1,n,1742
SelfAssociate,6,20,right,female,Self,C.bmp,1,m,1020
SelfAssociate,6,20,right,female,Self,C.bmp,1,m,1474
SelfAssociate,6,20,right,female,Self,C.bmp,1,n,1310
SelfAssociate,6,20,right,female,Stranger,T.bmp,1,b,1918
SelfAssociate,6,20,right,female,Friend,S.bmp,1,n,1035
SelfAssociate,6,20,right,female,Stranger,T.bmp,1,n,1594
SelfAssociate,6,20,right,female,Friend,S.bmp,0,n,1504
SelfAssociate,6,20,right,female,Self,C.bmp,1,n,1257
SelfAssociate,6,20,right,female,Friend,S.bmp,1,n,1236
SelfAssociate,6,20,right,female,Friend,S.bmp,1,n,1659
SelfAssociate,6,20,right,female,Stranger,T.bmp,1,b,1707
SelfAssociate,6,20,right,female,Self,C.bmp,1,m,1003
SelfAssociate,6,20,right,female,Stranger,T.bmp,1,n,1534
SelfAssociate,6,20,right,female,Stranger,T.bmp,1,n,1359
SelfAssociate,6,20,right,female,Friend,S.bmp,1,m,1984
SelfAssociate,6,20,right,female,Self,C.bmp,1,m,1922
SelfAssociate,6,20,right,female,Friend,S.bmp,1,b,1583
SelfAssociate,6,20,right,female,Stranger,T.bmp,0,n,1681
SelfAssociate,6,20,right,female,Self,C.bmp,1,n,1236
SelfAssociate,6,20,right,female,Self,C.bmp,1,m,2428
SelfAssociate,6,20,right,female,Stranger,T.bmp,0,m,1598
SelfAssociate,6,20,right,female,Friend,S.bmp,1,b,1301
SelfAssociate,6,20,right,female,Stranger,T.bmp,1,b,2081
SelfAssociate,6,20,right,female,Friend,S.bmp,1,b,1525
SelfAssociate,6,20,right,female,Self,C.bmp,0,b,1601
SelfAssociate,6,20,right,female,Self,C.bmp,0,n,1244
SelfAssociate,6,20,right,female,Self,C.bmp,1,m,2019
SelfAssociate,6,20,right,female,Stranger,T.bmp,1,m,1761
SelfAssociate,6,20,right,female,Stranger,T.bmp,1,n,2051
SelfAssociate,6,20,right,female,Self,C.bmp,1,b,1038
SelfAssociate,6,20,right,female,Stranger,T.bmp,1,m,2333
SelfAssociate,6,20,right,female,Stranger,T.bmp,1,b,2542
SelfAssociate,6,20,right,female,Self,C.bmp,1,n,1675
SelfAssociate,6,20,right,female,Self,C.bmp,1,m,1887
SelfAssociate,6,20,right,female,Stranger,T.bmp,1,m,1503
SelfAssociate,6,20,right,female,Stranger,T.bmp,1,b,1332
SelfAssociate,6,20,right,female,Self,C.bmp,1,b,1709
SelfAssociate,6,20,right,female,Self,C.bmp,1,m,1181
SelfAssociate,6,20,right,female,Self,C.bmp,1,n,1646
SelfAssociate,6,20,right,female,Self,C.bmp,1,m,1209
SelfAssociate,6,20,right,female,Self,C.bmp,1,m,900
SelfAssociate,6,20,right,female,Self,C.bmp,1,b,944
SelfAssociate,6,20,right,female,Self,C.bmp,1,b,717
SelfAssociate,7,20,right,female,Friend,S.bmp,1,m,1786
SelfAssociate,7,20,right,female,Friend,S.bmp,1,m,850
SelfAssociate,7,20,right,female,Stranger,C.bmp,1,b,1708
SelfAssociate,7,20,right,female,Self,T.bmp,1,b,1201
SelfAssociate,7,20,right,female,Stranger,C.bmp,1,b,1229
SelfAssociate,7,20,right,female,Self,T.bmp,1,b,650
SelfAssociate,7,20,right,female,Stranger,C.bmp,1,n,1381
SelfAssociate,7,20,right,female,Friend,S.bmp,1,n,1812
SelfAssociate,7,20,right,female,Stranger,C.bmp,1,n,1062
SelfAssociate,7,20,right,female,Self,T.bmp,1,b,669
SelfAssociate,7,20,right,female,Self,T.bmp,1,b,860
SelfAssociate,7,20,right,female,Friend,S.bmp,1,m,1541
SelfAssociate,7,20,right,female,Self,T.bmp,1,m,1013
SelfAssociate,7,20,right,female,Friend,S.bmp,1,m,1238
SelfAssociate,7,20,right,female,Stranger,C.bmp,1,b,825
SelfAssociate,7,20,right,female,Stranger,C.bmp,1,m,1346
SelfAssociate,7,20,right,female,Self,T.bmp,1,b,713
SelfAssociate,7,20,right,female,Friend,S.bmp,1,n,944
SelfAssociate,8,19,right,female,Self,T.bmp,0,,0
SelfAssociate,8,19,right,female,Self,T.bmp,0,b,1191
SelfAssociate,8,19,right,female,Stranger,S.bmp,0,,0
SelfAssociate,8,19,right,female,Friend,C.bmp,0,,0
SelfAssociate,8,19,right,female,Friend,C.bmp,1,m,1155
SelfAssociate,8,19,right,female,Stranger,S.bmp,1,m,1224
SelfAssociate,8,19,right,female,Friend,C.bmp,1,m,1160
SelfAssociate,8,19,right,female,Stranger,S.bmp,1,n,979
SelfAssociate,8,19,right,female,Stranger,S.bmp,1,b,1090
SelfAssociate,8,19,right,female,Self,T.bmp,1,m,1108
SelfAssociate,8,19,right,female,Friend,C.bmp,0,m,897
SelfAssociate,8,19,right,female,Self,T.bmp,0,b,1180
SelfAssociate,8,19,right,female,Friend,C.bmp,0,,0
SelfAssociate,8,19,right,female,Stranger,S.bmp,1,n,858
SelfAssociate,8,19,right,female,Self,T.bmp,1,n,1155
SelfAssociate,8,19,right,female,Friend,C.bmp,1,b,1065
SelfAssociate,8,19,right,female,Self,T.bmp,1,b,936
SelfAssociate,8,19,right,female,Stranger,S.bmp,1,b,1067
SelfAssociate,8,19,right,female,Self,T.bmp,1,b,1034
SelfAssociate,8,19,right,female,Friend,C.bmp,1,b,936
SelfAssociate,8,19,right,female,Friend,C.bmp,1,n,849
SelfAssociate,8,19,right,female,Stranger,S.bmp,1,b,921
SelfAssociate,8,19,right,female,Stranger,S.bmp,1,n,758
SelfAssociate,8,19,right,female,Self,T.bmp,0,b,797
SelfAssociate,8,19,right,female,Friend,C.bmp,1,n,860
SelfAssociate,8,19,right,female,Stranger,S.bmp,1,n,677
SelfAssociate,8,19,right,female,Self,T.bmp,0,b,732
SelfAssociate,8,19,right,female,Friend,C.bmp,1,b,1014
SelfAssociate,8,19,right,female,Self,T.bmp,1,b,936
SelfAssociate,8,19,right,female,Stranger,S.bmp,1,m,747
SelfAssociate,8,19,right,female,Friend,C.bmp,1,n,907
SelfAssociate,8,19,right,female,Self,T.bmp,0,b,731
SelfAssociate,8,19,right,female,Self,T.bmp,0,b,854
SelfAssociate,8,19,right,female,Stranger,S.bmp,1,n,761
SelfAssociate,8,19,right,female,Stranger,S.bmp,1,m,806
SelfAssociate,8,19,right,female,Friend,C.bmp,1,n,689
SelfAssociate,8,19,right,female,Stranger,S.bmp,1,b,771
SelfAssociate,8,19,right,female,Stranger,S.bmp,1,m,934
SelfAssociate,8,19,right,female,Self,T.bmp,1,b,777
SelfAssociate,8,19,right,female,Friend,C.bmp,1,b,972
SelfAssociate,8,19,right,female,Self,T.bmp,1,m,997
SelfAssociate,8,19,right,female,Friend,C.bmp,1,m,922
SelfAssociate,8,19,right,female,Self,T.bmp,0,b,679
SelfAssociate,8,19,right,female,Friend,C.bmp,0,,0
SelfAssociate,8,19,right,female,Stranger,S.bmp,1,b,1195
SelfAssociate,8,19,right,female,Self,T.bmp,1,n,809
SelfAssociate,8,19,right,female,Friend,C.bmp,1,b,851
SelfAssociate,8,19,right,female,Stranger,S.bmp,1,b,918
SelfAssociate,8,19,right,female,Stranger,S.bmp,1,b,723
SelfAssociate,8,19,right,female,Stranger,S.bmp,1,m,840
SelfAssociate,8,19,right,female,Friend,C.bmp,1,n,805
SelfAssociate,8,19,right,female,Self,T.bmp,1,n,746
SelfAssociate,8,19,right,female,Friend,C.bmp,0,n,785
SelfAssociate,8,19,right,female,Self,T.bmp,1,m,873
SelfAssociate,8,19,right,female,Self,T.bmp,1,b,632
SelfAssociate,8,19,right,female,Stranger,S.bmp,1,m,695
SelfAssociate,8,19,right,female,Stranger,S.bmp,1,m,666
SelfAssociate,8,19,right,female,Friend,C.bmp,1,m,906
SelfAssociate,8,19,right,female,Self,T.bmp,1,b,779
SelfAssociate,8,19,right,female,Friend,C.bmp,1,b,1620
SelfAssociate,8,19,right,female,Stranger,S.bmp,1,b,1172
SelfAssociate,8,19,right,female,Friend,C.bmp,1,b,1205
SelfAssociate,8,19,right,female,Self,T.bmp,1,b,953
SelfAssociate,8,19,right,female,Self,T.bmp,1,m,853
SelfAssociate,8,19,right,female,Friend,C.bmp,1,m,824
SelfAssociate,8,19,right,female,Stranger,S.bmp,1,m,745
SelfAssociate,8,19,right,female,Friend,C.bmp,1,n,768
SelfAssociate,8,19,right,female,Friend,C.bmp,1,n,732
SelfAssociate,8,19,right,female,Stranger,S.bmp,1,m,759
SelfAssociate,8,19,right,female,Stranger,S.bmp,1,b,772
SelfAssociate,8,19,right,female,Self,T.bmp,1,n,1031
SelfAssociate,8,19,right,female,Self,T.bmp,1,m,900
SelfAssociate,8,19,right,female,Stranger,S.bmp,1,m,725
SelfAssociate,8,19,right,female,Self,T.bmp,1,n,714
SelfAssociate,8,19,right,female,Self,T.bmp,1,b,751
SelfAssociate,8,19,right,female,Stranger,S.bmp,1,n,821
SelfAssociate,8,19,right,female,Stranger,S.bmp,1,b,918
SelfAssociate,8,19,right,female,Stranger,S.bmp,1,b,755
SelfAssociate,8,19,right,female,Self,T.bmp,1,b,810
SelfAssociate,8,19,right,female,Self,T.bmp,1,m,709
SelfAssociate,8,19,right,female,Stranger,S.bmp,1,m,889
SelfAssociate,8,19,right,female,Self,T.bmp,1,b,628
SelfAssociate,8,19,right,female,Stranger,S.bmp,1,n,707
SelfAssociate,8,19,right,female,Self,T.bmp,1,m,748
SelfAssociate,9,19,right,female,Self,S.bmp,1,b,1489
SelfAssociate,9,19,right,female,Stranger,C.bmp,1,m,1880
SelfAssociate,9,19,right,female,Self,S.bmp,0,b,1157
SelfAssociate,9,19,right,female,Friend,T.bmp,0,,0
SelfAssociate,9,19,right,female,Friend,T.bmp,0,n,2000
SelfAssociate,9,19,right,female,Stranger,C.bmp,0,b,1812
SelfAssociate,9,19,right,female,Friend,T.bmp,1,n,1590
SelfAssociate,9,19,right,female,Self,S.bmp,1,b,1916
SelfAssociate,9,19,right,female,Stranger,C.bmp,1,n,1466
SelfAssociate,9,19,right,female,Stranger,C.bmp,0,n,1561
SelfAssociate,9,19,right,female,Self,S.bmp,1,m,1629
SelfAssociate,9,19,right,female,Friend,T.bmp,1,n,1379
SelfAssociate,9,19,right,female,Self,S.bmp,1,b,1002
SelfAssociate,9,19,right,female,Friend,T.bmp,0,n,1246
SelfAssociate,9,19,right,female,Friend,T.bmp,1,b,1201
SelfAssociate,9,19,right,female,Stranger,C.bmp,1,n,1533
SelfAssociate,9,19,right,female,Stranger,C.bmp,1,b,1574
SelfAssociate,9,19,right,female,Self,S.bmp,0,m,1144
SelfAssociate,9,19,right,female,Stranger,C.bmp,1,b,1319
SelfAssociate,9,19,right,female,Friend,T.bmp,1,m,1243
SelfAssociate,9,19,right,female,Friend,T.bmp,1,m,1166
SelfAssociate,9,19,right,female,Self,S.bmp,1,b,994
SelfAssociate,9,19,right,female,Stranger,C.bmp,1,b,1121
SelfAssociate,9,19,right,female,Self,S.bmp,1,n,1083
SelfAssociate,9,19,right,female,Friend,T.bmp,0,b,1110
SelfAssociate,9,19,right,female,Friend,T.bmp,0,m,1468
SelfAssociate,9,19,right,female,Stranger,C.bmp,0,b,1345
SelfAssociate,9,19,right,female,Self,S.bmp,1,b,1025
SelfAssociate,9,19,right,female,Stranger,C.bmp,1,n,1400
SelfAssociate,9,19,right,female,Self,S.bmp,1,b,1019
SelfAssociate,9,19,right,female,Friend,T.bmp,1,n,1123
SelfAssociate,9,19,right,female,Self,S.bmp,1,m,1054
SelfAssociate,9,19,right,female,Stranger,C.bmp,0,n,2255
SelfAssociate,9,19,right,female,Friend,T.bmp,1,n,1378
SelfAssociate,9,19,right,female,Self,S.bmp,1,n,1265
SelfAssociate,9,19,right,female,Stranger,C.bmp,1,n,1329
SelfAssociate,9,19,right,female,Stranger,C.bmp,1,m,1818
SelfAssociate,9,19,right,female,Stranger,C.bmp,1,m,1898
SelfAssociate,9,19,right,female,Friend,T.bmp,1,n,1186
SelfAssociate,9,19,right,female,Friend,T.bmp,1,m,1962
SelfAssociate,9,19,right,female,Friend,T.bmp,1,b,1022
SelfAssociate,9,19,right,female,Stranger,C.bmp,1,m,1453
SelfAssociate,9,19,right,female,Friend,T.bmp,1,m,1174
SelfAssociate,9,19,right,female,Stranger,C.bmp,0,m,1736
SelfAssociate,9,19,right,female,Friend,T.bmp,0,,0
SelfAssociate,9,19,right,female,Friend,T.bmp,1,n,1217
SelfAssociate,9,19,right,female,Stranger,C.bmp,1,m,1450
SelfAssociate,9,19,right,female,Stranger,C.bmp,0,n,1300
SelfAssociate,9,19,right,female,Stranger,C.bmp,1,m,1547
SelfAssociate,9,19,right,female,Stranger,C.bmp,1,m,1299
SelfAssociate,9,19,right,female,Friend,T.bmp,1,b,1162
SelfAssociate,9,19,right,female,Friend,T.bmp,1,m,1302
SelfAssociate,9,19,right,female,Friend,T.bmp,1,b,981
SelfAssociate,9,19,right,female,Friend,T.bmp,1,b,1141
SelfAssociate,9,19,right,female,Stranger,C.bmp,1,b,1677
SelfAssociate,9,19,right,female,Stranger,C.bmp,1,m,1258
SelfAssociate,9,19,right,female,Friend,T.bmp,1,m,1290
SelfAssociate,9,19,right,female,Stranger,C.bmp,1,b,1555
SelfAssociate,9,19,right,female,Friend,T.bmp,1,m,1377
SelfAssociate,9,19,right,female,Stranger,C.bmp,1,b,1090
SelfAssociate,9,19,right,female,Friend,T.bmp,1,b,1119
SelfAssociate,9,19,right,female,Friend,T.bmp,0,b,1039
SelfAssociate,9,19,right,female,Friend,T.bmp,1,b,1122
SelfAssociate,9,19,right,female,Friend,T.bmp,1,n,1246
SelfAssociate,9,19,right,female,Friend,T.bmp,1,b,769
SelfAssociate,9,19,right,female,Friend,T.bmp,1,b,900
SelfAssociate,9,19,right,female,Friend,T.bmp,0,b,1629
SelfAssociate,9,19,right,female,Friend,T.bmp,1,m,1170
SelfAssociate,9,19,right,female,Friend,T.bmp,1,b,900
SelfAssociate,9,19,right,female,Friend,T.bmp,1,m,1181
SelfAssociate,9,19,right,female,Friend,T.bmp,1,b,748
SelfAssociate,9,19,right,female,Friend,T.bmp,1,b,837
SelfAssociate,9,19,right,female,Friend,T.bmp,1,n,811
SelfAssociate,24,27,right,female,Stranger,T.bmp,1,m,1528
SelfAssociate,24,27,right,female,Stranger,T.bmp,1,m,1025
SelfAssociate,24,27,right,female,Self,C.bmp,1,b,687
SelfAssociate,24,27,right,female,Friend,S.bmp,1,m,867
SelfAssociate,24,27,right,female,Friend,S.bmp,1,m,1099
SelfAssociate,24,27,right,female,Self,C.bmp,1,b,679
SelfAssociate,24,27,right,female,Self,C.bmp,1,n,1291
SelfAssociate,24,27,right,female,Stranger,T.bmp,1,b,1291
SelfAssociate,24,27,right,female,Stranger,T.bmp,1,b,947
SelfAssociate,24,27,right,female,Self,C.bmp,1,b,824
SelfAssociate,24,27,right,female,Friend,S.bmp,1,m,1179
SelfAssociate,24,27,right,female,Friend,S.bmp,1,n,1149
SelfAssociate,24,27,right,female,Friend,S.bmp,1,n,810
SelfAssociate,24,27,right,female,Self,C.bmp,1,n,748
SelfAssociate,24,27,right,female,Stranger,T.bmp,1,b,1397
SelfAssociate,24,27,right,female,Stranger,T.bmp,1,b,799
SelfAssociate,24,27,right,female,Friend,S.bmp,1,n,1077
SelfAssociate,24,27,right,female,Self,C.bmp,1,n,802
